1992,0.00,2.00,154000.00,120177.73,239054.61,19439054.61,"YES","YES",686720.10
1992,0.00,0.00,1600000.00,1248599.86,2483684.33,2483684.33,"YES","NO",87740.68
1992,0.00,0.00,120000.00,93644.98,186276.32,186276.32,"YES","NO",6580.55
1992,0.00,0.00,1500000.00,1170562.36,2328454.06,2328454.06,"YES","NO",82256.89
1992,0.00,0.00,750000.00,585281.18,1164227.03,1164227.03,"YES","NO",41128.44
1992,0.00,0.00,4000000.00,3121499.65,6209210.83,6209210.83,"YES","NO",219351.71
1992,0.00,0.00,3000000.00,2341124.73,4656908.12,4656908.12,"YES","NO",164513.78
1992,0.00,0.00,70000.00,54626.24,108661.18,108661.18,"YES","NO",3838.65
1992,0.00,0.00,1860900.00,1452199.67,2888680.10,2888680.10,"YES","NO",102047.89
1992,0.00,0.00,100000.00,78037.49,155230.27,155230.27,"YES","NO",5483.79
1992,0.00,0.00,302600.00,236141.44,469726.79,469726.79,"YES","NO",16593.95
1992,0.00,0.00,202600.00,158103.95,314496.52,314496.52,"YES","NO",11110.16
1992,0.00,0.00,130000.00,101448.73,201799.35,201799.35,"YES","NO",7128.93
1992,0.00,0.00,75000.00,58528.11,116422.70,116422.70,"YES","NO",4112.84
1992,0.00,0.00,300000.00,234112.47,465690.81,465690.81,"YES","NO",16451.37
1992,0.00,0.00,1000000.00,780374.91,1552302.70,1552302.70,"YES","NO",54837.92
1992,1.00,0.00,2350.00,1833.88,3647.91,3085247.91,"YES","YES",108992.01
1992,2.00,0.00,232000.00,181046.97,360134.22,6523334.22,"YES","YES",230448.69
1992,0.00,0.00,183000.00,142808.60,284071.39,284071.39,"YES","NO",10035.34
1992,3.00,0.00,0.00,0.00,0.00,9244800.00,"YES","YES",326589.44
1992,0.00,0.00,98000.00,76476.74,152125.66,152125.66,"YES","NO",5374.11
1992,0.00,0.00,150000.00,117056.23,232845.40,232845.40,"YES","NO",8225.68
1993,0.00,0.00,170000.00,129721.65,258039.14,258039.14,"YES","NO",9052.63
1992,0.00,0.00,165000.00,128761.86,256129.94,256129.94,"YES","NO",9048.25
1992,0.00,0.00,100000.00,78037.49,155230.27,155230.27,"YES","NO",5483.79
1993,0.00,0.00,85000.00,64860.82,129019.57,129019.57,"YES","NO",4526.31
1993,0.00,0.00,80000.00,61045.48,121430.18,121430.18,"YES","NO",4260.06
1993,0.00,0.00,100000.00,76306.85,151787.73,151787.73,"YES","NO",5325.08
1993,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108110.00
1993,0.00,0.00,500000.00,381534.28,758938.67,758938.67,"YES","NO",26625.40
1993,0.00,0.00,552628.00,421693.05,838821.52,838821.52,"YES","NO",29427.89
1993,0.00,0.00,300000.00,228920.57,455363.20,455363.20,"YES","NO",15975.24
1993,0.00,0.00,365500.00,278901.56,554784.17,554784.17,"YES","NO",19463.17
1993,0.00,0.00,600000.00,457841.14,910726.40,910726.40,"YES","NO",31950.49
1993,0.00,0.00,78876.00,60187.79,119724.09,119724.09,"YES","NO",4200.21
1993,0.00,0.00,3000000.00,2289205.70,4553632.04,4553632.04,"YES","NO",159752.45
1993,0.00,0.00,3500000.00,2670739.98,5312570.71,5312570.71,"YES","NO",186377.86
1993,0.00,0.00,206000.00,157192.12,312682.73,312682.73,"YES","NO",10969.66
1993,0.00,0.00,100000.00,76306.85,151787.73,151787.73,"YES","NO",5325.08
1993,0.00,0.00,150000.00,114460.28,227681.60,227681.60,"YES","NO",7987.62
1993,0.00,0.00,500000.00,381534.28,758938.67,758938.67,"YES","NO",26625.40
1993,0.00,0.00,400000.00,305227.42,607150.93,607150.93,"YES","NO",21300.32
1993,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108110.00
1993,0.00,0.00,300000.00,228920.57,455363.20,455363.20,"YES","NO",15975.24
1993,0.00,0.00,350000.00,267073.99,531257.07,531257.07,"YES","NO",18637.78
1993,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108110.00
1993,2.00,0.00,0.00,0.00,0.00,6163200.00,"YES","YES",216220.00
1993,0.00,0.00,108000.00,82411.40,163930.75,163930.75,"YES","NO",5751.08
1993,0.00,0.00,225000.00,171690.42,341522.40,341522.40,"YES","NO",11981.43
1993,0.00,0.00,614334.00,468778.96,932483.66,932483.66,"YES","NO",32713.78
1993,0.00,0.00,277000.00,211369.99,420452.02,420452.02,"YES","NO",14750.47
1993,0.00,0.00,952000.00,726441.27,1445019.23,1445019.23,"YES","NO",50694.78
1993,4.00,0.00,0.00,0.00,0.00,12326400.00,"YES","YES",432440.01
1993,0.00,0.00,260000.00,198397.82,394648.11,394648.11,"YES","NO",13845.21
1993,0.00,0.00,105000.00,80122.19,159377.12,159377.12,"YES","NO",5591.33
1993,0.00,0.00,91000.00,69439.23,138126.83,138126.83,"YES","NO",4845.82
1993,0.00,0.00,91000.00,69439.23,138126.83,138126.83,"YES","NO",4845.82
